7711,"Chrysonotomyia","",0,"genus","genus","","","",7659,0,74,"Eulophidae","family","family",0,"",0,"",7711,"Chrysonotomyia",0,"",74,"Eulophidae",7404,"Chalcidoidea","olivefly",7711
1,"Proctotrupoidea","",0,"family","superfamily","","","",,0,7411,"Apocrita","higher","",0,"",0,"",0,"",0,"",0,"",1,"Proctotrupoidea","paroffit",1
3,"Diapriidae","",0,"family","family","","","",,0,1,"Proctotrupoidea","family","superfamily",0,"",0,"",0,"",0,"",3,"Diapriidae",1,"Proctotrupoidea","paroffit",3
70,"Chalcididae","",0,"family","family","","","",,0,7404,"Chalcidoidea","family","superfamily",0,"",0,"",0,"",0,"",70,"Chalcididae",7404,"Chalcidoidea","paroffit",70
72,"Encyrtidae","",0,"family","family","","","",,0,7404,"Chalcidoidea","family","superfamily",0,"",0,"",0,"",0,"",72,"Encyrtidae",7404,"Chalcidoidea","paroffit",72
74,"Eulophidae","",0,"family","family","","","",,0,7404,"Chalcidoidea","family","superfamily",0,"",0,"",0,"",0,"",74,"Eulophidae",7404,"Chalcidoidea","paroffit",74
75,"Eupelmidae","",0,"family","family","","","",,0,7404,"Chalcidoidea","family","superfamily",0,"",0,"",0,"",0,"",75,"Eupelmidae",7404,"Chalcidoidea","paroffit",75
76,"Eurytomidae","",0,"family","family","","","",,0,7404,"Chalcidoidea","family","superfamily",0,"",0,"",0,"",0,"",76,"Eurytomidae",7404,"Chalcidoidea","paroffit",76
79,"Ormyridae","",0,"family","family","","","",,0,7404,"Chalcidoidea","family","superfamily",0,"",0,"",0,"",0,"",79,"Ormyridae",7404,"Chalcidoidea","paroffit",79
81,"Pteromalidae","",0,"family","family","","","",,0,7404,"Chalcidoidea","family","superfamily",0,"",0,"",0,"",0,"",81,"Pteromalidae",7404,"Chalcidoidea","paroffit",81
86,"Torymidae","",0,"family","family","","","",,0,7404,"Chalcidoidea","family","superfamily",0,"",0,"",0,"",0,"",86,"Torymidae",7404,"Chalcidoidea","paroffit",86
91,"Figitidae","",0,"family","family","","","",,0,7415,"Cynipoidea","family","superfamily",0,"",0,"",0,"",0,"",91,"Figitidae",7415,"Cynipoidea","paroffit",91
97,"Braconidae","",0,"family","family","","","",,0,7409,"Ichneumonoidea","family","superfamily",0,"",0,"",0,"",0,"",97,"Braconidae",7409,"Ichneumonoidea","paroffit",97
98,"Ichneumonidae","",0,"family","family","","","",,0,7409,"Ichneumonoidea","family","superfamily",0,"",0,"",0,"",0,"",98,"Ichneumonidae",7409,"Ichneumonoidea","paroffit",98
105,"Diapriinae","",0,"family","subfamily","","","",,0,3,"Diapriidae","family","family",0,"",0,"",0,"",105,"Diapriinae",3,"Diapriidae",1,"Proctotrupoidea","paroffit",105
277,"Coptera","",0,"genus","genus","","","",,0,105,"Diapriinae","family","subfamily",0,"",0,"",277,"Coptera",105,"Diapriinae",3,"Diapriidae",1,"Proctotrupoidea","paroffit",277
349,"Spilomicrus","",0,"genus","genus","","","",,0,105,"Diapriinae","family","subfamily",0,"",0,"",349,"Spilomicrus",105,"Diapriinae",3,"Diapriidae",1,"Proctotrupoidea","paroffit",349
358,"Trichopria","",0,"genus","genus","","","",,0,105,"Diapriinae","family","subfamily",0,"",0,"",358,"Trichopria",105,"Diapriinae",3,"Diapriidae",1,"Proctotrupoidea","paroffit",358
1718,"silvestrii","(Kieffer)",0,"species","species","","","",,0,277,"Coptera","genus","genus",1718,"silvestrii",0,"",277,"Coptera",105,"Diapriinae",3,"Diapriidae",1,"Proctotrupoidea","paroffit",1718
7404,"Chalcidoidea","",0,"family","superfamily","","","",,0,7406,"Parasitica","higher","",0,"",0,"",0,"",0,"",0,"",7404,"Chalcidoidea","paroffit",7404
7405,"Hymenoptera","",0,"higher","","","","",,0,7856,"","","",0,"",0,"",0,"",0,"",0,"",0,"","paroffit",7405
7406,"Parasitica","",0,"higher","","","","",,0,7411,"Apocrita","higher","",0,"",0,"",0,"",0,"",0,"",0,"","paroffit",7406
7409,"Ichneumonoidea","",0,"family","superfamily","","","",,0,7406,"Parasitica","higher","",0,"",0,"",0,"",0,"",0,"",7409,"Ichneumonoidea","paroffit",7409
7411,"Apocrita","",0,"higher","","","","",,0,7405,"Hymenoptera","higher","",0,"",0,"",0,"",0,"",0,"",0,"","paroffit",7411
7415,"Cynipoidea","",0,"family","superfamily","","","",,0,7406,"Parasitica","higher","",0,"",0,"",0,"",0,"",0,"",7415,"Cynipoidea","paroffit",7415
7460,"Opiinae","",0,"family","subfamily","","","",,0,97,"Braconidae","family","family",0,"",0,"",0,"",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7460
7462,"Psyttalia","Walker",1860,"genus","genus","","","",,0,7460,"Opiinae","family","subfamily",0,"",0,"",7462,"Psyttalia",7460,"Opiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7462
7463,"Bracon","Fabricius",0,"genus","genus","","","",,0,7465,"Braconinae","family","subfamily",0,"",0,"",7463,"Bracon",7465,"Braconinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7463
7465,"Braconinae","",0,"family","subfamily","","","",,0,97,"Braconidae","family","family",0,"",0,"",0,"",7465,"Braconinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7465
7466,"Alysiinae","",0,"family","subfamily","","","",,0,97,"Braconidae","family","family",0,"",0,"",0,"",7466,"Alysiinae",97,"Braconidae",7409,"Ichneumonoidea","paroffit",7466
7467,"Gelis","",0,"genus","genus","","","",,0,98,"Ichneumonidae","family","family",0,"",0,"",7467,"Gelis",0,"",98,"Ichneumonidae",7409,"Ichneumonoidea","paroffit",7467
7468,"Phygadeuon","",0,"genus","genus","","","",,0,98,"Ichneumonidae","family","family",0,"",0,"",7468,"Phygadeuon",0,"",98,"Ichneumonidae",7409,"Ichneumonoidea","paroffit",7468
7469,"Cremnodes","",0,"genus","genus","","","",,0,98,"Ichneumonidae","family","family",0,"",0,"",7469,"Cremnodes",0,"",98,"Ichneumonidae",7409,"Ichneumonoidea","paroffit",7469
7471,"robustior","Silvestri",0,"species","species","","","",,0,277,"Coptera","genus","genus",7471,"robustior",0,"",277,"Coptera",105,"Diapriinae",3,"Diapriidae",1,"Proctotrupoidea","paroffit",7471
7472,"Eucoilinae","",0,"family","subfamily","","","",,0,91,"Figitidae","family","family",0,"",0,"",0,"",7472,"Eucoilinae",91,"Figitidae",7415,"Cynipoidea","paroffit",7472
7473,"daci","(Weld)",0,"species","species","","","",,0,7474,"Aganaspis","genus","genus",7473,"daci",0,"",7474,"Aganaspis",7472,"Eucoilinae",91,"Figitidae",7415,"Cynipoidea","paroffit",7473
7474,"Aganaspis","",0,"genus","genus","","","",,0,7472,"Eucoilinae","family","subfamily",0,"",0,"",7474,"Aganaspis",7472,"Eucoilinae",91,"Figitidae",7415,"Cynipoidea","paroffit",7474
7475,"Dicerataspis","",0,"genus","genus","","","",,0,7472,"Eucoilinae","family","subfamily",0,"",0,"",7475,"Dicerataspis",7472,"Eucoilinae",91,"Figitidae",7415,"Cynipoidea","paroffit",7475
7476,"Ealata","",0,"genus","genus","","","",,0,7472,"Eucoilinae","family","subfamily",0,"",0,"",7476,"Ealata",7472,"Eucoilinae",91,"Figitidae",7415,"Cynipoidea","paroffit",7476
7477,"Odontosema","",0,"genus","genus","","","",,0,7472,"Eucoilinae","family","subfamily",0,"",0,"",7477,"Odontosema",7472,"Eucoilinae",91,"Figitidae",7415,"Cynipoidea","paroffit",7477
7478,"Lopheucoila","",0,"genus","genus","","","",,0,7472,"Eucoilinae","family","subfamily",0,"",0,"",7478,"Lopheucoila",7472,"Eucoilinae",91,"Figitidae",7415,"Cynipoidea","paroffit",7478
7479,"Dirhinus","",0,"genus","genus","","","",,0,70,"Chalcididae","family","family",0,"",0,"",7479,"Dirhinus",0,"",70,"Chalcididae",7404,"Chalcidoidea","paroffit",7479
7480,"Pnigalio","",0,"genus","genus","","","",,0,74,"Eulophidae","family","family",0,"",0,"",7480,"Pnigalio",0,"",74,"Eulophidae",7404,"Chalcidoidea","paroffit",7480
7481,"Aceratoneuromyia","",0,"genus","genus","","","",,0,74,"Eulophidae","family","family",0,"",0,"",7481,"Aceratoneuromyia",0,"",74,"Eulophidae",7404,"Chalcidoidea","paroffit",7481
7482,"Tetrastichus","",0,"genus","genus","","","",,0,74,"Eulophidae","family","family",0,"",0,"",7482,"Tetrastichus",0,"",74,"Eulophidae",7404,"Chalcidoidea","paroffit",7482
7483,"mediterraneus","Ferriere and Delucchi",0,"species","species","","","",,0,7480,"Pnigalio","genus","genus",7483,"mediterraneus",0,"",7480,"Pnigalio",0,"",74,"Eulophidae",7404,"Chalcidoidea","paroffit",7483
7484,"indica","(Silvestri)",0,"species","species","","","",,0,7481,"Aceratoneuromyia","genus","genus",7484,"indica",0,"",7481,"Aceratoneuromyia",0,"",74,"Eulophidae",7404,"Chalcidoidea","paroffit",7484
7485,"giffardianus","Silvestri",0,"species","species","","","",,0,7482,"Tetrastichus","genus","genus",7485,"giffardianus",0,"",7482,"Tetrastichus",0,"",74,"Eulophidae",7404,"Chalcidoidea","paroffit",7485
7486,"giffardii","Silvestri",0,"species","species","","","",,0,7482,"Tetrastichus","genus","genus",7486,"giffardii",0,"",7482,"Tetrastichus",0,"",74,"Eulophidae",7404,"Chalcidoidea","paroffit",7486
7487,"oxyurus","Silvestri",0,"species","species","","","",,0,7482,"Tetrastichus","genus","genus",7487,"oxyurus",0,"",7482,"Tetrastichus",0,"",74,"Eulophidae",7404,"Chalcidoidea","paroffit",7487
7488,"Eupelmus","",0,"genus","genus","","","",,0,75,"Eupelmidae","family","family",0,"",0,"",7488,"Eupelmus",0,"",75,"Eupelmidae",7404,"Chalcidoidea","paroffit",7488
7490,"Pachycrepoideus","",0,"genus","genus","","","",,0,81,"Pteromalidae","family","family",0,"",0,"",7490,"Pachycrepoideus",0,"",81,"Pteromalidae",7404,"Chalcidoidea","paroffit",7490
7491,"Spalangia","",0,"genus","genus","","","",,0,81,"Pteromalidae","family","family",0,"",0,"",7491,"Spalangia",0,"",81,"Pteromalidae",7404,"Chalcidoidea","paroffit",7491
